project,review_number,diff_density_design,diff_diversity_design,diff_density_impl,diff_diversity_impl,number_revisions,status,is_rebase,pattern_density_design,pattern_density_impl,pattern_diversity_design,pattern_diversity_impl
org.eclipse.linuxtools,15946,-1,-1,-1,-1,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,15947,0,0,-7,-2,2,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,15974,2,2,-3,1,7,MERGED,yes,negative,positive,negative,negative
org.eclipse.linuxtools,15983,-7,-7,-116,-85,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,15988,-87,-87,-410,-281,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,15995,-68,-68,-375,-258,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16012,6,6,-2,-2,3,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,16013,-363,-363,-1717,-790,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16014,-29,-29,-125,-102,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16015,-25,-25,-51,-36,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16016,-107,-107,-499,-338,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16061,-66,-66,-313,-218,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16083,-419,-419,-2649,-1087,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16119,-350,-350,-1625,-710,14,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16139,-75,-75,-303,-211,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16143,0,0,-123,-82,3,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,16144,-319,-319,-1592,-697,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16145,-472,-472,-2767,-1149,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16146,-430,-430,-2665,-1101,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16154,-169,-169,-957,-288,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16155,-2,-2,-7,-6,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16168,94,94,166,102,8,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,16169,-97,-97,-168,-104,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16193,-10,-10,-282,-61,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16220,-139,-139,-370,-261,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16223,-6,-6,-169,-51,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16258,0,0,0,0,2,MERGED,undefined,invariant,invariant,invariant,invariant
org.eclipse.linuxtools,16271,-64,-64,-81,-68,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16281,0,0,-14,-1,2,MERGED,undefined,invariant,positive,invariant,positive
org.eclipse.linuxtools,16294,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
org.eclipse.linuxtools,16297,-359,-359,-1671,-773,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16304,-353,-353,-1676,-771,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16306,-398,-398,-1820,-861,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16313,-79,-79,-1017,-367,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16330,-118,-118,-1146,-428,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16342,-406,-406,-1817,-854,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16346,-140,-140,-1198,-475,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16350,-100,-100,-1089,-411,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16365,0,0,5,5,5,MERGED,undefined,invariant,negative,invariant,negative
org.eclipse.linuxtools,16380,-14,-14,-36,-21,11,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16381,-149,-149,-1090,-406,13,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16391,-131,-131,-1052,-383,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16393,-138,-138,-1178,-460,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16394,-31,-31,-62,-41,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16396,-30,-30,-39,-38,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16399,-429,-429,-3060,-1378,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16423,-88,-88,-653,-332,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16469,-54,-54,-194,-120,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16471,-4,-4,-6,-4,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16474,0,0,-2,-2,4,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,16481,-1,-1,-6,-6,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16527,-425,-425,-1924,-919,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16528,-82,-82,-877,-295,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16613,-423,-423,-2994,-1292,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16644,-151,-151,-1427,-546,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16647,-47,-47,-690,-224,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16654,-141,-141,-1179,-429,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16655,0,0,12,5,4,MERGED,yes,invariant,negative,invariant,negative
org.eclipse.linuxtools,16664,-3,-3,24,3,6,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,16730,4,4,-10243,-4664,3,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,16738,-68,-68,-820,-246,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16739,-295,-295,-2041,-876,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16802,-4,-4,-487,-113,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16815,-119,-119,-1075,-438,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16816,2,2,97,8,3,MERGED,undefined,negative,negative,negative,negative
org.eclipse.linuxtools,16895,-246,-246,-1739,-698,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16904,-132,-132,-1489,-565,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16943,-38,-38,-316,-131,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16946,-81,-81,-319,-153,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16955,0,0,-1,-1,2,MERGED,undefined,invariant,positive,invariant,positive
org.eclipse.linuxtools,16971,-10,-10,-17,-10,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16977,-62,-62,-227,-105,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16978,-42,-42,-140,-84,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,16982,-20,-20,-96,-53,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,16990,6,6,35,23,2,MERGED,undefined,negative,negative,negative,negative
org.eclipse.linuxtools,17019,3,3,-33,-20,6,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,17036,-225,-225,-1354,-646,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,17047,1,1,11,5,2,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,17048,-78,-78,-362,-193,17,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17050,-215,-215,-1280,-604,14,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17051,-283,-283,-2276,-864,3,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,17052,27,27,204,147,7,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,17053,-200,-200,-1444,-670,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17054,-230,-230,-1839,-820,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17055,-257,-257,-2130,-941,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17113,-124,-124,-1415,-489,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17136,-52,-52,-477,-219,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,17137,-4,-4,-39,-6,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17202,-3,-3,-6,-5,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,17316,-6,-6,-33,-15,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17422,6,6,-10955,-4804,2,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,17432,-128,-128,-1429,-509,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17434,-4,-4,-33,-17,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17437,-1,-1,-29,-13,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17438,-3,-3,-4,-7,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17465,-129,-129,-1433,-519,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17548,-134,-134,-1441,-520,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17549,-10,-10,-23,-23,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17550,-22,-22,-303,-136,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17600,-113,-113,-885,-432,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17615,7,7,-10405,-4687,4,MERGED,undefined,negative,positive,negative,positive
org.eclipse.linuxtools,17666,-29,-29,-469,-207,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17675,-115,-115,-863,-420,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17676,0,0,-1,0,4,MERGED,yes,invariant,positive,invariant,invariant
org.eclipse.linuxtools,17686,-4,-4,33,24,5,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,17690,-5,-5,-170,-84,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17699,-105,-105,-862,-419,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17707,6,6,28,10,5,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,17734,-203,-203,-2135,-701,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,17739,-102,-102,-1307,-453,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17744,-32,-32,-501,-235,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17745,-82,-82,-600,-299,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17748,-1,-1,3,0,3,MERGED,undefined,positive,negative,positive,invariant
org.eclipse.linuxtools,17767,-184,-184,-1849,-556,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17813,-114,-114,-1515,-541,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17854,-1,-1,-27,-9,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17857,-58,-58,-270,-120,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17865,-13,-13,-168,-88,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17867,-61,-61,-439,-208,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17868,-22,-22,-223,-116,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17944,5,5,2,2,4,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,17945,-13,-13,-104,-49,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17971,-8,-8,-16,-10,3,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,17974,0,0,-8,-7,4,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,17978,-248,-248,-2241,-746,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17980,-172,-172,-1538,-579,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,17981,-7,-7,-22,-15,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18045,-10,-10,-78,-30,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18061,-16,-16,-80,-32,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18080,-6,-6,-61,-19,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18098,-304,-304,-2102,-1031,14,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18099,-191,-191,-1648,-631,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18102,-19,-19,-110,-43,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18108,-134,-134,-1504,-577,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18154,-12,-12,-58,-26,22,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18155,-694,-694,-5353,-2224,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18157,-6,-6,-8,-5,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18159,-65,-65,-341,-135,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18181,1,1,0,0,2,MERGED,yes,negative,invariant,negative,invariant
org.eclipse.linuxtools,18197,6,6,3,3,12,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,18280,1,1,-10457,-4711,2,MERGED,undefined,negative,positive,negative,positive
org.eclipse.linuxtools,18281,-232,-232,-1893,-591,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,18297,-125,-125,-1326,-468,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18307,-98,-98,-379,-192,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18308,-55,-55,-176,-111,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18309,-53,-53,-182,-109,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18310,-55,-55,-172,-110,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18355,-5,-5,-5,-4,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18359,-59,-59,-261,-140,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18403,-12,-12,-61,-49,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18437,6,6,-10457,-4707,5,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,18444,-30,-30,-50,-35,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18452,-266,-266,-1981,-650,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,18453,2,2,6,4,3,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,18454,-62,-62,-438,-163,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18456,-28,-28,-183,-118,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18461,0,0,-49,-38,8,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,18464,-2,-2,-5,-5,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18466,-153,-153,-1408,-518,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18478,4,4,22,3,2,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,18479,-29,-29,-193,-128,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18480,-151,-151,-1453,-556,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18481,-271,-271,-2012,-673,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18521,3,3,-10458,-4708,3,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,18533,-27,-27,-64,-32,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18536,-102,-102,-548,-320,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,18541,-2,-2,-143,8,12,MERGED,yes,positive,positive,positive,negative
org.eclipse.linuxtools,18583,-208,-208,-1623,-769,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18589,-302,-302,-2395,-1059,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18591,-95,-95,-493,-287,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18630,-103,-103,-548,-320,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18634,-16,-16,-64,-31,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18637,-40,-40,-208,-108,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18648,0,0,34,34,2,MERGED,yes,invariant,negative,invariant,negative
org.eclipse.linuxtools,18654,-22,-22,-138,-70,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18694,-95,-95,-947,-362,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18695,-187,-187,-1502,-677,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18697,-262,-262,-2083,-900,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18706,-283,-283,-2061,-692,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18707,-10,-10,7,-3,5,MERGED,yes,positive,negative,positive,positive
org.eclipse.linuxtools,18711,-158,-158,-1527,-583,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18748,-278,-278,-2085,-700,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,18764,-2,-2,67,37,4,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,18784,0,0,12,1,5,MERGED,undefined,invariant,negative,invariant,negative
org.eclipse.linuxtools,18785,-2,-2,-11,-5,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18796,0,0,-62,-21,2,MERGED,yes,invariant,positive,invariant,positive
org.eclipse.linuxtools,18839,-158,-158,-1511,-579,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18841,-321,-321,-2127,-757,4,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,18848,-1,-1,-4,1,2,MERGED,yes,positive,positive,positive,negative
org.eclipse.linuxtools,18849,-158,-158,-1514,-582,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18850,-43,-43,-191,-86,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18851,-27,-27,-73,-36,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18862,-294,-294,-2025,-706,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18863,-81,-81,-445,-231,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18875,-270,-270,-1928,-672,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18886,-165,-165,-1564,-619,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18901,-23,-23,-78,-46,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18908,-316,-316,-2027,-715,17,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18909,-135,-135,-880,-464,10,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18911,-229,-229,-1939,-852,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18931,-638,-638,-4730,-2157,3,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,18939,-14,-14,-68,-59,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18942,-6,-6,-25,-10,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18944,-59,-59,-244,-117,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18995,-5,-5,-64,-43,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18996,-30,-30,-281,-159,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18997,-29,-29,-246,-135,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,18999,-21,-21,-247,-136,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19000,-359,-359,-2523,-988,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19001,-121,-121,-796,-412,9,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19006,-129,-129,-819,-444,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19011,-305,-305,-2266,-861,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19012,-197,-197,-1797,-766,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19013,0,0,0,0,2,MERGED,yes,invariant,invariant,invariant,invariant
org.eclipse.linuxtools,19015,-311,-311,-2323,-893,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19018,-203,-203,-1882,-784,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19023,-309,-309,-2301,-879,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19024,-43,-43,-371,-218,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19025,-44,-44,-436,-218,3,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19027,-2,-2,-74,-43,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19029,-189,-189,-1782,-761,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19030,-53,-53,-578,-293,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19084,-4,-4,-4,6,5,MERGED,yes,positive,positive,positive,negative
org.eclipse.linuxtools,19086,-6,-6,-97,-40,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19087,-28,-28,-300,-157,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19091,-8,-8,-148,-81,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19092,-20,-20,-170,-52,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19116,-5,-5,-100,-60,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19121,-227,-227,-2167,-921,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19135,-545,-545,-4141,-1875,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19140,1,1,67,25,2,MERGED,undefined,negative,negative,negative,negative
org.eclipse.linuxtools,19146,-3,-3,22,1,5,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,19155,-7,-7,-120,-50,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19156,-218,-218,-2004,-871,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19158,3,3,-10658,-4804,2,MERGED,yes,negative,positive,negative,positive
org.eclipse.linuxtools,19159,-3,-3,-51,-14,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19160,-334,-334,-2529,-1006,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19161,-15,-15,-154,-90,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19166,-30,-30,-337,-160,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19167,-31,-31,-342,-164,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19192,-28,-28,-233,-135,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19210,-208,-208,-1968,-797,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19235,-335,-335,-2542,-1024,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19240,-8,-8,-165,-93,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19242,4,4,23,19,4,MERGED,yes,negative,negative,negative,negative
org.eclipse.linuxtools,19263,-1228,-1228,-7918,-3456,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19267,-32,-32,-198,-143,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19268,-32,-32,-198,-151,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19272,-334,-334,-2493,-959,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19302,-212,-212,-2062,-890,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19320,-29,-29,-338,-189,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19323,-209,-209,-1927,-801,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19324,-5,-5,-34,-25,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19337,-239,-239,-2136,-922,2,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19341,-42,-42,-315,-214,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19343,-221,-221,-2012,-834,3,MERGED,undefined,positive,positive,positive,positive
org.eclipse.linuxtools,19389,-227,-227,-2092,-927,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19390,-4,-4,-21,-6,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19398,-229,-229,-2108,-869,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19399,-210,-210,-1936,-798,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19401,-1082,-1082,-7456,-3099,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19403,-15,-15,-88,-54,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19408,-32,-32,-249,-127,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19410,-1,-1,7,5,5,MERGED,yes,positive,negative,positive,negative
org.eclipse.linuxtools,19412,5,5,93,-35,4,MERGED,yes,negative,negative,negative,positive
org.eclipse.linuxtools,19413,-812,-812,-5741,-2569,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19416,-818,-818,-5753,-2579,2,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19432,6,6,-21,6,10,MERGED,yes,negative,positive,negative,negative
org.eclipse.linuxtools,19433,-619,-619,-4831,-2064,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19441,-571,-571,-4011,-1928,8,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19446,-578,-578,-4487,-2001,7,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19451,-627,-627,-4819,-2077,6,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19458,-14,-14,-164,-79,4,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19465,-98,-98,-482,-297,5,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19467,-249,-249,-2079,-881,3,MERGED,yes,positive,positive,positive,positive
org.eclipse.linuxtools,19483,-86,-86,-1151,-413,4,MERGED,yes,positive,positive,positive,positive
